qty_dot_url,qty_hyphen_url,qty_slash_url,qty_dot_domain,qty_hyphen_domain,qty_dot_directory,qty_hyphen_directory,length_url,domain_length,directory_length,file_length,time_response,qty_ip_resolved,qty_nameservers,phishing
1,0,1,1,0,0,0,13,12,1,0,1.894514,1,2,1
1,0,4,1,0,0,0,35,15,20,0,0.252519,1,2,1
1,0,1,1,0,0,0,36,6,12,11,0.345923,1,4,1
3,0,3,2,0,1,0,47,22,25,11,0.671728,1,2,1
2,0,6,2,0,0,0,64,16,48,0,0.092069,2,2,1
12,0,2,9,0,3,0,98,68,30,0,0.310567,1,2,1
6,1,4,2,0,3,0,96,17,40,21,0.8510479999999999,1,2,1
2,0,4,2,0,0,0,67,21,46,0,0.591069,1,2,1
2,0,1,2,0,0,0,20,15,5,4,2.162318,1,4,1
6,3,3,3,0,1,1,110,22,16,4,3.975838,1,4,1
2,1,3,2,1,0,0,64,23,41,0,0.373239,1,2,1
2,0,1,2,0,0,0,25,24,1,0,0.488801,1,4,1
17,1,4,2,0,1,1,244,12,33,6,0.518569,1,2,1
1,1,2,1,1,0,0,27,14,13,5,1.091895,1,2,1
3,1,3,1,0,1,0,64,19,18,6,0.48884,1,2,1
3,5,3,2,0,1,5,85,25,60,41,0.728787,1,2,1
2,0,3,2,0,0,0,107,20,16,0,0.106934,1,3,1
1,1,2,1,0,0,1,56,20,36,0,0.688604,1,2,1
2,2,2,2,2,0,0,91,20,71,64,0.258056,-1,4,1
3,0,4,3,0,0,0,28,12,16,0,0.549322,1,4,1
4,0,2,3,0,1,0,35,19,16,12,0.713609,1,2,1
4,1,5,3,0,1,1,60,25,35,9,-1.0,1,3,1
1,0,2,1,0,0,0,22,16,6,0,0.377589,2,2,1
3,0,2,2,0,1,0,44,20,24,10,0.670149,1,2,1
4,0,3,3,0,1,0,73,19,54,16,1.1729379999999998,1,2,1
6,0,6,1,0,1,0,144,24,47,7,0.553662,1,2,1
4,2,3,1,0,1,1,153,15,29,10,0.91623,1,2,1
1,0,1,1,0,0,0,12,7,5,4,0.5347109999999999,1,2,1
2,0,3,2,0,0,0,40,16,24,0,0.200827,1,4,1
2,0,3,2,0,0,0,28,12,16,0,0.275939,1,3,1
2,1,3,2,0,0,1,34,12,22,6,3.277443,1,2,1
2,0,6,1,0,0,0,50,9,26,0,0.7316189999999999,1,2,1
2,0,1,2,0,0,0,26,25,1,0,0.212038,1,7,1
1,0,2,1,0,0,0,22,19,3,0,0.80782,1,2,1
2,0,3,2,0,0,0,44,16,28,0,0.238188,1,4,1
2,1,4,2,0,0,1,51,19,32,4,1.0069780000000002,1,2,1
2,0,4,2,0,0,0,69,21,48,0,2.940384,1,2,1
1,0,1,1,0,0,0,20,13,7,6,0.238204,5,2,1
2,0,4,2,0,0,0,98,29,61,46,0.702183,1,4,1
2,1,10,1,0,1,1,87,18,69,9,0.370528,1,2,1
2,0,3,2,0,0,0,48,16,32,0,0.1729349999999999,1,4,1
2,0,1,2,0,0,0,20,19,1,0,-1.0,-1,0,1
2,0,2,2,0,0,0,22,17,5,0,1.62279,1,2,1
2,0,3,2,0,0,0,25,12,13,0,0.670413,1,2,1
1,0,1,1,0,0,0,14,13,1,0,0.188429,1,2,1
1,0,4,1,0,0,0,92,12,80,0,0.276739,1,6,1
1,1,4,1,0,0,1,77,22,55,32,0.33452,1,2,1
2,0,2,1,0,1,0,34,12,22,9,-1.0,1,2,1
1,1,5,1,0,0,1,42,15,27,0,1.11416,1,2,1
2,0,2,1,0,1,0,35,21,14,9,0.669054,1,2,1
2,0,4,2,0,0,0,40,21,19,0,1.7635610000000002,1,4,1
1,0,1,1,0,0,0,19,14,5,4,1.191655,1,4,1
2,0,3,2,0,0,0,41,16,25,0,0.270773,1,4,1
2,0,1,2,0,0,0,17,16,1,0,0.5935159999999999,1,2,1
2,0,5,1,0,1,0,37,8,29,9,2.316848,1,2,1
1,0,3,1,0,0,0,28,13,15,3,0.415046,1,2,1
2,2,3,2,0,0,2,50,20,30,0,1.532253,1,4,1
3,0,1,2,0,1,0,38,16,22,21,0.193619,2,2,1
2,1,4,2,0,0,1,47,21,26,0,1.159795,1,2,1
2,0,3,1,0,1,0,59,12,47,9,0.243425,2,2,1
3,0,2,2,0,1,0,48,30,18,7,0.8257620000000001,1,4,1
13,1,4,1,0,1,1,261,18,34,9,0.608206,1,4,1
1,0,1,1,0,0,0,18,11,7,6,0.581873,2,4,1
3,1,2,2,0,1,1,38,19,19,14,0.080858,1,2,1
5,11,3,2,1,1,4,640,18,33,20,0.138578,5,2,1
2,0,4,1,0,1,0,45,9,36,11,0.341987,1,2,1
3,0,2,3,0,0,0,46,26,20,0,1.265116,1,2,1
2,0,3,2,0,0,0,52,38,14,0,0.27282,1,5,1
1,0,2,1,0,0,0,29,21,8,0,0.086826,2,2,1
3,0,2,2,0,1,0,37,17,20,10,1.490294,1,6,1
4,5,1,2,0,1,1,222,34,24,23,0.147847,1,2,1
2,0,3,2,0,0,0,39,16,23,0,0.179106,1,4,1
15,0,5,2,0,1,0,238,24,40,7,0.328989,1,3,1
3,0,1,2,0,1,0,38,27,11,10,0.308786,1,1,1
2,1,9,2,0,0,1,77,21,56,0,14.550967000000002,1,3,1
2,0,6,2,0,0,0,53,15,38,0,0.332078,1,3,1
1,0,2,1,0,0,0,38,21,17,8,0.165343,1,2,1
2,0,4,1,0,1,0,44,25,19,7,2.155789,1,2,1
2,0,3,2,0,0,0,49,16,33,0,0.183206,1,4,1
2,0,3,2,0,0,0,30,18,12,0,0.470179,1,2,1
5,7,5,1,0,4,7,150,15,135,9,0.934985,1,2,1
1,0,3,1,0,0,0,35,14,21,0,0.794445,1,2,1
1,1,3,1,0,0,1,46,25,21,0,0.8550049999999999,1,2,1
3,0,1,2,0,1,0,23,14,9,8,0.66538,1,2,1
1,0,3,1,0,0,0,26,12,14,0,0.799139,1,2,1
2,1,4,1,0,1,1,42,10,32,9,3.103022,1,2,1
3,1,3,2,1,1,0,53,20,24,10,0.1987,1,2,1
3,0,3,2,0,1,0,37,16,21,14,5.325907,1,4,1
2,0,4,2,0,0,0,43,17,26,7,0.800454,2,2,1
2,0,3,2,0,0,0,38,16,22,0,0.255077,1,4,1
2,0,2,1,0,1,0,30,15,15,9,0.911134,1,3,1
2,1,3,2,1,0,0,64,23,41,0,0.5602020000000001,1,2,1
1,0,3,1,0,0,0,25,16,9,0,0.172294,1,2,1
3,0,5,1,0,1,0,220,15,37,0,0.1350839999999999,1,4,1
14,0,7,1,0,1,0,244,10,60,6,0.835576,2,2,1
2,1,3,1,0,1,1,43,17,26,9,1.412491,1,3,1
2,0,4,1,0,1,0,56,18,34,11,1.101089,1,2,1
3,0,4,1,0,1,0,133,20,26,14,0.886734,1,2,1
4,2,3,1,1,1,0,145,15,17,6,0.609153,1,2,1
3,0,3,3,0,0,0,52,37,15,0,-1.0,-1,2,1
2,1,2,1,0,1,1,32,11,21,11,0.458489,1,2,1
5,0,3,1,0,4,0,65,13,52,8,1.073959,1,2,1
3,0,4,2,0,1,0,52,20,32,6,0.150292,1,2,1
2,0,3,2,0,0,0,30,21,9,0,1.073211,1,2,1
3,1,7,1,0,2,1,84,13,71,9,0.6659430000000001,1,2,1
1,4,1,1,2,0,2,47,27,20,19,1.469112,1,2,1
4,0,3,3,0,1,0,30,12,18,0,0.082035,1,4,1
15,2,3,2,0,1,1,300,19,30,9,-1.0,-1,2,1
1,1,5,1,0,0,1,36,10,26,0,0.525195,1,2,1
1,1,3,1,0,0,1,28,10,18,0,0.900011,1,2,1
3,0,1,2,0,1,0,23,14,9,8,0.5026470000000001,1,4,1
3,0,5,2,0,1,0,41,17,24,9,0.338688,1,2,1
2,2,2,2,2,0,0,31,23,8,0,0.451675,1,2,1
1,1,7,1,0,0,1,63,13,50,15,0.696913,1,2,1
5,0,1,4,0,1,0,48,37,11,10,0.512336,1,2,1
2,0,3,2,0,0,0,41,16,25,4,0.26105,1,4,1
2,0,1,2,0,0,0,21,20,1,0,0.913961,1,2,1
2,0,10,1,0,1,0,127,21,106,14,0.275126,1,2,1
1,0,4,1,0,0,0,77,50,27,6,-1.0,-1,4,1
1,0,1,1,0,0,0,14,7,7,6,0.240279,2,2,1
2,1,5,2,1,0,0,127,38,81,46,0.549528,1,4,1
4,1,2,4,1,0,0,80,35,45,3,0.238315,1,2,1
2,0,3,2,0,0,0,48,16,32,0,0.185682,1,4,1
2,2,1,2,2,0,0,26,22,1,0,0.504785,1,4,1
2,0,2,1,0,1,0,38,18,20,9,1.447502,1,2,1
3,4,1,2,0,1,4,73,42,31,30,0.8564790000000001,1,2,1
2,0,1,2,0,0,0,23,22,1,0,0.8010430000000001,1,4,1
5,1,7,2,0,1,1,120,21,61,9,0.250352,1,6,1
13,1,3,1,1,1,0,250,22,19,6,1.006603,1,2,1
4,2,5,2,0,2,2,87,23,64,16,0.365011,1,2,1
3,0,5,2,0,0,0,64,21,33,0,0.235342,1,2,1
1,0,1,1,0,0,0,26,25,1,0,0.209581,1,2,1
2,0,3,1,0,1,0,229,13,51,9,5.318512999999999,1,2,1
7,0,7,2,0,5,0,234,17,217,11,-1.0,-1,2,1
1,1,3,1,1,0,0,26,14,12,0,0.116353,1,2,1
2,0,3,2,0,0,0,61,25,20,0,0.751649,1,2,1
2,1,5,1,1,1,0,56,17,39,0,0.269566,1,2,1
8,2,7,1,0,7,2,206,8,133,18,0.768729,1,6,1
1,0,5,1,0,0,0,78,20,58,0,0.263987,1,4,1
1,0,2,1,0,0,0,24,13,11,7,0.381791,1,2,1
3,1,1,2,1,1,0,52,38,14,13,0.30301,1,1,1
3,0,5,2,0,1,0,115,12,40,8,0.277551,1,3,1
2,0,1,2,0,0,0,27,26,1,0,3.126489,1,2,1
1,0,4,1,0,0,0,45,16,29,0,1.555197,1,4,1
1,0,1,1,0,0,0,16,15,1,0,0.142215,1,4,1
1,1,3,1,1,0,0,31,15,16,0,0.719414,1,2,1
2,1,5,2,1,0,0,116,23,85,46,0.663533,1,4,1
2,0,4,2,0,0,0,47,25,22,0,1.440157,1,2,1
2,1,3,1,0,1,1,200,24,32,12,0.88535,1,2,1
5,15,3,2,1,1,3,763,18,32,22,0.155995,5,2,1
2,0,4,2,0,0,0,31,19,12,0,0.091817,2,2,1
3,7,3,2,1,1,4,224,19,49,40,0.307213,1,4,1
2,0,4,1,0,1,0,66,10,38,18,0.152891,1,3,1
1,1,1,1,1,0,0,16,15,1,0,0.304516,1,4,1
3,0,5,2,0,1,0,72,20,43,9,0.840316,1,2,1
3,2,6,0,0,2,1,242,6,63,32,-1.0,-1,4,1
2,0,9,2,0,0,0,84,13,71,0,0.349613,1,4,1
2,0,3,2,0,0,0,38,16,22,0,0.161701,1,4,1
2,0,1,1,0,1,0,21,9,12,11,0.339205,1,2,1
3,1,2,2,0,1,1,36,15,21,16,0.563828,1,2,1
1,0,4,1,0,0,0,55,10,45,11,0.301141,1,3,1
3,0,5,1,0,1,0,129,8,34,14,0.339402,1,2,1
3,1,5,2,0,1,1,89,24,65,30,0.970914,1,2,1
2,0,1,2,0,0,0,30,29,1,0,1.216434,1,2,1
17,0,3,2,0,2,0,289,15,31,7,0.727035,1,2,1
4,0,6,2,0,2,0,95,17,78,9,0.334123,1,3,1
3,1,6,3,0,0,1,69,29,40,0,3.795997,1,2,1
3,0,3,2,0,1,0,36,13,23,10,0.483027,1,2,1
3,0,2,2,0,1,0,172,16,19,9,0.662226,1,4,1
2,1,1,1,1,1,0,25,13,12,11,0.35773,2,2,1
2,0,3,2,0,0,0,43,16,27,0,0.196999,1,4,1
3,1,6,2,0,1,1,53,14,39,7,0.520562,1,4,1
2,1,5,2,0,0,1,70,20,50,0,1.262757,1,4,1
1,0,3,1,0,0,0,32,21,11,0,1.233301,1,2,1
1,0,1,1,0,0,0,18,6,1,0,1.961951,1,2,1
1,0,1,1,0,0,0,17,5,12,11,0.6493399999999999,6,4,1
2,1,9,2,0,0,1,102,18,84,0,2.006017,1,5,1
2,0,4,1,0,1,0,83,16,67,10,0.650358,1,2,1
1,0,4,1,0,0,0,41,13,28,0,0.28553,1,2,1
5,0,4,3,0,0,0,42,16,4,0,0.7570640000000001,1,2,1
1,3,6,1,1,0,2,83,15,68,6,2.519445,1,4,1
2,0,1,2,0,0,0,26,25,1,0,8.916765,1,5,1
2,0,1,2,0,0,0,42,38,1,0,0.213888,1,7,1
3,0,4,1,0,1,0,69,13,31,0,0.1540109999999999,1,2,1
3,0,0,3,0,-1,-1,21,21,-1,-1,0.147178,1,8,1
2,0,3,1,0,0,0,83,13,39,0,0.50985,1,4,1
4,0,3,2,0,1,0,70,14,23,9,0.354385,1,2,1
2,0,3,2,0,0,0,30,15,15,0,0.31582,1,4,1
2,1,1,2,1,0,0,26,25,1,0,0.271161,1,1,1
2,0,1,2,0,0,0,30,26,1,0,0.255162,1,5,1
3,2,3,2,0,1,2,63,28,35,13,0.262722,1,1,1
2,0,3,1,0,1,0,40,9,31,18,0.096409,1,4,1
4,1,2,4,1,0,0,71,63,8,0,-1.0,-1,4,1
2,1,4,1,0,1,1,59,26,33,13,14.438621,1,2,1
2,2,4,2,2,0,0,88,39,49,0,0.209871,1,2,1
3,0,5,1,0,1,0,67,15,32,9,1.192133,1,2,1
5,2,7,0,0,2,1,265,6,64,0,-1.0,-1,4,1
2,0,3,2,0,0,0,27,12,15,0,4.705639,1,2,1
3,1,3,2,1,1,0,52,27,25,9,0.400238,1,2,1
2,0,1,2,0,0,0,18,11,7,6,0.66401,1,2,1
1,1,3,1,0,0,1,38,16,22,6,0.787374,1,2,1
2,0,3,2,0,0,0,44,16,28,0,0.18276,1,4,1
3,0,4,1,0,1,0,61,12,25,8,0.900437,1,2,1
5,2,6,2,0,3,2,85,12,73,17,0.284816,2,4,1
2,0,2,1,0,1,0,62,17,38,8,0.198616,1,2,1
4,1,5,1,0,2,1,84,15,46,9,0.555979,1,2,1
1,0,2,1,0,0,0,28,19,9,0,0.8029999999999999,1,2,1
2,0,4,1,0,1,0,56,18,38,10,8.571117999999998,1,2,1
2,1,7,1,0,1,1,71,23,48,9,0.985488,1,2,1
1,2,1,1,0,0,2,21,6,15,14,0.8518540000000001,1,2,1
2,0,2,1,0,1,0,33,14,19,10,1.006698,1,2,1
1,0,4,1,0,0,0,49,21,28,4,0.759379,1,2,1
2,0,5,1,0,1,0,71,14,57,23,1.294835,1,2,1
2,0,3,1,0,1,0,39,10,23,9,0.457257,1,2,1
1,1,4,1,0,0,1,142,12,130,32,0.255233,1,4,1
1,0,3,1,0,0,0,34,20,14,0,0.190145,1,2,1
4,0,3,3,0,1,0,203,23,23,9,0.353933,1,2,1
5,0,9,1,0,0,0,230,8,67,0,0.036249,1,2,1
2,0,2,2,0,0,0,27,15,12,7,0.24468,1,2,1
2,0,2,1,0,1,0,54,20,34,29,0.28461,1,2,1
2,1,3,1,1,1,0,37,14,23,9,0.125289,1,2,1
2,0,1,2,0,0,0,17,11,6,5,0.252649,2,2,1
7,0,5,2,0,5,0,78,13,65,21,0.4374,1,2,1
1,1,3,1,1,0,0,35,17,18,0,0.231384,1,2,1
3,2,8,1,0,1,1,190,24,43,14,0.180469,1,2,1
7,2,5,1,0,3,0,244,12,58,15,0.282668,1,3,1
1,0,4,1,0,0,0,97,15,23,5,0.596482,7,4,1
3,1,8,1,0,0,1,114,8,75,0,0.622975,1,2,1
1,1,5,1,0,0,1,33,6,27,0,6.230241,1,2,1
8,0,8,8,0,0,0,143,62,81,0,-1.0,-1,4,1
1,0,4,1,0,0,0,71,18,53,32,0.346932,1,2,1
2,0,3,1,0,1,0,44,18,26,16,5.69121,1,2,1
1,0,1,1,0,0,0,9,8,1,0,0.1530109999999999,1,2,1
2,0,1,2,0,0,0,36,25,11,10,0.252133,2,4,1
2,4,4,2,1,0,3,67,25,42,0,0.100621,1,4,1
6,3,10,1,0,1,3,155,14,57,0,0.8938139999999999,1,4,1
2,1,4,1,0,1,1,49,18,31,9,0.960354,1,2,1
3,0,1,3,0,0,0,20,19,1,0,0.8508469999999999,1,2,1
2,0,4,2,0,0,0,69,21,48,0,0.7120270000000001,1,2,1
1,0,4,1,0,0,0,52,29,23,0,0.294178,2,2,1
2,0,2,2,0,0,0,36,28,8,0,0.991209,1,2,1
2,0,2,1,0,1,0,26,12,14,8,0.197876,1,2,1
2,0,1,2,0,0,0,28,27,1,0,0.5429729999999999,1,1,1
2,0,3,2,0,0,0,44,19,25,9,0.4899770000000001,1,2,1
2,0,2,1,0,1,0,30,16,14,11,-1.0,1,3,1
2,0,4,2,0,0,0,69,22,47,0,2.306567,1,4,1
2,1,4,1,0,1,1,48,15,33,11,0.8475719999999999,1,2,1
3,1,3,1,0,1,1,62,11,23,9,-1.0,1,2,1
1,0,2,1,0,0,0,20,13,7,0,-1.0,-1,4,1
3,1,3,3,0,0,1,50,31,19,0,0.553124,4,5,1
3,0,2,2,0,1,0,29,16,13,9,0.482711,1,2,1
4,0,2,2,0,2,0,29,15,14,9,0.475279,1,2,1
3,1,2,2,1,1,0,39,20,19,9,3.327203,1,4,1
2,2,5,2,1,0,1,80,19,61,0,0.495383,1,2,1
1,0,2,1,0,0,0,22,19,3,0,3.685979,1,4,1
2,0,4,1,0,1,0,58,24,34,9,-1.0,1,2,1
3,0,3,2,0,1,0,70,36,34,10,0.8280629999999999,1,1,1
3,0,3,2,0,1,0,42,19,23,9,0.6841520000000001,1,3,1
2,1,1,2,1,0,0,25,24,1,0,0.137598,1,4,1
2,0,5,1,0,1,0,78,12,66,11,0.471565,2,2,1
3,2,3,2,0,1,2,58,28,30,9,0.302535,1,1,1
2,0,1,1,0,1,0,25,14,11,10,0.324463,1,2,1
1,0,2,1,0,0,0,65,15,8,5,0.670481,1,3,1
2,0,3,1,0,0,0,77,13,39,0,0.49907,1,4,1
2,1,1,2,1,0,0,30,29,1,0,0.952335,1,1,1
2,0,3,1,0,1,0,31,8,23,10,0.728657,1,3,1
2,0,0,2,0,-1,-1,18,18,-1,-1,0.210632,1,2,1
2,0,3,1,0,1,0,36,9,27,13,0.499038,1,2,1
2,1,5,1,0,1,1,227,17,45,23,0.243557,2,2,1
2,1,2,2,1,0,0,28,22,6,0,0.7581720000000001,1,2,1
2,0,5,2,0,0,0,36,16,20,0,0.809566,1,4,1
2,0,2,2,0,0,0,25,22,3,0,-1.0,1,2,1
1,2,1,1,2,0,0,18,17,1,0,0.379699,2,2,1
2,3,0,2,3,-1,-1,45,45,-1,-1,0.126814,1,2,1
2,0,2,2,0,0,0,34,17,17,10,0.394992,1,2,1
3,1,3,2,0,1,1,45,19,26,10,0.490341,1,2,1
1,0,3,1,0,0,0,64,17,47,32,1.597476,1,2,1
1,1,1,1,1,0,0,19,18,1,0,1.331357,1,4,1
1,0,5,1,0,0,0,76,15,61,32,0.192908,1,2,1
1,0,1,1,0,0,0,12,11,1,0,-1.0,-1,4,1
5,0,5,1,0,1,0,139,27,38,7,0.390417,1,2,1
3,0,2,2,0,1,0,37,15,22,12,2.5698380000000003,-1,2,1
1,0,1,1,0,0,0,19,8,11,10,0.544177,3,4,1
5,12,7,2,1,1,0,232,23,16,8,0.428559,1,4,1
1,0,5,1,0,0,0,67,12,55,0,0.554367,2,2,1
2,0,5,2,0,0,0,74,19,55,0,0.330655,1,3,1
1,0,3,1,0,0,0,41,20,21,6,1.234598,1,4,1
3,0,1,2,0,1,0,23,13,10,9,0.160296,1,3,1
2,2,4,1,0,1,1,154,17,42,12,0.179556,1,2,1
2,0,2,1,0,1,0,102,14,88,78,1.075652,1,2,1
11,0,1,10,0,1,0,74,64,10,9,0.494749,1,2,1
2,14,3,1,1,1,13,125,12,113,68,0.5568890000000001,1,3,1
2,1,1,2,1,0,0,36,22,14,13,0.296427,1,4,1
2,0,6,1,0,1,0,55,14,41,9,1.212497,1,2,1
1,0,0,1,0,-1,-1,14,14,-1,-1,9.145055,2,2,1
2,0,4,1,0,0,0,56,13,19,0,0.336099,1,2,1
1,1,3,1,0,0,1,42,17,25,7,0.835943,1,2,1
5,13,7,2,1,1,0,237,23,16,8,0.4850100000000001,1,4,1
3,2,1,1,0,1,1,81,10,13,12,1.439335,1,2,1
2,1,3,2,1,0,0,72,20,52,3,0.09101,1,4,1
2,0,0,2,0,-1,-1,21,21,-1,-1,0.910685,1,4,1
1,0,1,1,0,0,0,26,25,1,0,0.38802,1,8,1
3,0,2,3,0,0,0,31,27,4,0,0.154802,1,2,1
3,0,3,3,0,0,0,44,30,14,0,0.7255520000000001,1,3,1
3,1,5,2,0,1,1,87,25,62,9,-1.0,-1,2,1
2,0,3,2,0,0,0,45,16,29,0,0.181908,1,4,1
3,0,1,3,0,0,0,34,33,1,0,0.34794,2,2,1
1,0,5,1,0,0,0,70,16,54,0,0.396093,1,2,1
1,0,3,1,0,0,0,41,24,17,0,1.109523,1,2,1
4,2,3,1,1,1,1,73,17,20,6,0.181354,1,4,1
2,0,3,2,0,0,0,43,16,27,0,0.18509,1,4,1
3,5,4,2,2,1,3,102,38,64,21,0.266084,1,1,1
3,0,1,3,0,0,0,53,20,33,32,0.179419,1,2,1
1,1,5,1,0,0,1,72,14,58,0,0.399563,1,5,1
6,0,5,1,0,1,0,148,27,38,7,0.448104,1,2,1
2,0,3,2,0,0,0,40,16,24,0,0.174728,1,4,1
2,1,1,1,1,0,0,58,13,1,0,0.445316,1,2,1
4,0,2,3,0,1,0,36,21,15,10,0.607166,1,2,1
2,0,2,2,0,0,0,24,14,10,0,0.119246,1,4,1
2,0,2,2,0,0,0,38,16,22,16,0.172594,1,4,1
1,2,5,1,1,0,1,77,18,59,0,0.282511,1,3,1
1,1,3,1,1,0,0,30,14,16,0,2.251922,1,2,1
5,0,9,1,0,0,0,230,8,67,0,0.036883,1,2,1
3,3,1,2,1,1,2,42,19,23,22,0.7780130000000001,1,2,1
2,0,3,2,0,0,0,51,16,35,0,0.282563,1,4,1
1,0,1,1,0,0,0,18,17,1,0,0.455783,1,2,1
3,1,5,1,0,1,1,81,26,35,9,0.708335,1,2,1
1,1,1,1,1,0,0,32,31,1,0,1.19457,1,2,1
2,0,2,2,0,0,0,22,15,7,0,0.386134,1,5,1
3,0,2,1,0,1,0,54,13,21,14,2.229438,1,5,1
1,0,9,1,0,0,0,78,11,67,0,0.240092,1,2,1
16,0,3,2,0,2,0,273,15,31,7,0.733394,1,2,1
3,0,2,3,0,0,0,79,48,17,8,0.125101,2,4,1
3,1,3,1,1,1,0,74,22,19,6,0.966487,1,2,1
2,0,2,1,0,1,0,27,11,16,9,1.088215,1,2,1
4,0,3,3,0,1,0,47,19,28,21,0.411579,1,2,1
4,2,5,2,0,2,2,81,21,60,11,1.455703,1,3,1
7,1,2,7,1,0,0,112,77,35,0,8.302219000000001,1,2,1
3,0,2,2,0,1,0,40,20,20,9,0.225858,1,2,1
4,0,3,2,0,1,0,81,24,24,7,0.295796,1,3,1
2,1,3,1,0,1,0,155,21,46,9,0.495555,2,2,1
1,0,2,1,0,0,0,64,14,8,5,0.61866,1,3,1
2,0,1,2,0,0,0,27,26,1,0,0.270303,1,4,1
1,1,8,1,0,0,1,98,14,84,6,2.037472,1,5,1
2,0,3,2,0,0,0,25,11,14,0,1.359096,1,2,1
2,0,4,1,0,1,0,53,22,26,6,0.520421,1,2,1
3,1,3,2,0,1,1,109,18,28,8,0.836268,1,3,1
3,1,6,2,0,1,1,105,32,73,31,5.776041,1,2,1
2,1,1,2,1,0,0,18,17,1,0,0.210249,1,2,1
3,1,1,3,0,0,1,37,28,9,8,0.0904,1,2,1
3,0,4,2,0,1,0,220,24,31,11,0.330639,1,2,1
4,0,3,2,0,2,0,46,23,23,0,0.353598,1,2,1
3,0,1,2,0,1,0,40,30,10,9,0.249104,1,1,1
1,0,3,1,0,0,0,29,15,14,0,2.58167,1,3,1
2,0,3,2,0,0,0,39,16,23,0,0.196019,1,4,1
2,0,3,1,0,1,0,36,16,20,9,0.336456,1,2,1
4,4,1,2,0,1,0,100,14,9,8,0.402327,1,2,1
2,0,3,1,0,1,0,42,18,24,14,0.21557,1,2,1
1,1,1,1,1,0,0,24,19,5,4,0.117504,1,2,1
2,0,4,1,0,1,0,225,29,57,12,0.912729,1,2,1
2,0,0,2,0,-1,-1,34,34,-1,-1,0.301907,5,2,1
1,0,2,1,0,0,0,23,11,12,5,-1.0,-1,4,1
2,0,1,2,0,0,0,34,27,7,6,0.222042,2,4,1
4,0,11,4,0,0,0,118,34,84,0,0.055871,1,4,1
3,3,3,2,2,1,1,78,31,47,27,0.308918,1,4,1
1,0,2,1,0,0,0,38,17,21,0,1.20569,1,2,1
2,0,4,2,0,0,0,42,23,19,0,9.737618,1,2,1
3,0,1,3,0,0,0,21,20,1,0,4.616314,1,2,1
2,1,5,1,1,1,0,124,19,46,9,0.096736,1,4,1
2,0,1,1,0,1,0,35,18,8,7,-1.0,-1,4,1
1,0,3,1,0,0,0,36,19,17,0,0.695204,1,4,1
3,0,2,2,0,1,0,86,18,20,10,0.138734,1,2,1
4,2,4,1,0,3,2,76,16,60,4,1.894004,1,2,1
3,0,3,2,0,1,0,48,20,28,10,0.669245,1,2,1
5,2,8,3,0,2,2,92,14,78,9,1.924509,1,4,1
3,0,5,2,0,1,0,94,21,73,26,0.293868,2,2,1
3,0,5,1,0,1,0,129,8,34,14,0.341108,1,2,1
1,0,2,1,0,0,0,28,14,14,9,0.94212,1,2,1
4,3,7,3,0,1,3,81,31,50,12,0.278951,1,2,1
2,0,2,1,0,1,0,33,15,18,12,0.513451,1,2,1
1,0,2,1,0,0,0,29,13,16,7,0.466703,1,2,1
1,0,2,1,0,0,0,45,19,26,16,1.382295,1,2,1
2,0,4,2,0,0,0,73,16,46,4,0.27583,1,4,1
1,0,1,1,0,0,0,12,7,5,4,0.196323,1,3,1
2,0,3,2,0,0,0,62,20,42,31,0.979647,1,2,1
3,1,4,2,0,1,1,87,17,70,16,0.170924,1,2,1
3,0,1,2,0,1,0,46,28,18,17,0.541285,1,1,1
1,1,5,1,0,0,1,72,14,58,0,0.398743,1,5,1
2,0,6,2,0,0,0,176,19,157,0,0.143766,1,2,1
3,0,2,1,0,1,0,64,13,18,13,1.405712,1,2,1
2,0,2,1,0,1,0,131,13,28,22,1.041585,1,2,1
4,0,3,3,0,1,0,29,16,13,6,0.362298,1,2,1
1,1,6,1,0,0,1,78,30,48,9,0.572327,1,4,1
3,0,3,2,0,1,0,55,20,35,15,0.185505,1,3,1
5,1,4,3,1,2,0,199,40,149,17,0.542308,1,6,1
2,1,5,2,0,0,1,59,16,43,0,0.211195,1,4,1
4,1,4,2,0,1,1,83,29,34,6,0.770119,1,2,1
1,1,0,1,1,-1,-1,10,10,-1,-1,1.4525,1,2,1
1,0,4,1,0,0,0,27,11,16,0,0.342022,1,2,1
2,0,2,1,0,1,0,31,14,17,13,-1.0,-1,4,1
1,0,1,1,0,0,0,49,16,33,32,1.395632,1,2,1
2,0,2,2,0,0,0,26,18,8,0,0.281345,1,3,1
2,0,2,1,0,1,0,48,24,24,10,0.534967,1,2,1
2,0,7,1,0,1,0,59,10,49,9,0.735505,1,2,1
3,4,8,1,1,1,3,134,30,75,9,0.57763,1,2,1
1,2,2,1,2,0,0,26,23,3,0,0.811566,1,2,1
2,1,2,1,0,1,1,41,23,18,8,0.379194,1,2,1
2,0,3,2,0,0,0,41,17,24,0,0.725355,1,5,1
2,0,3,2,0,0,0,35,16,19,0,0.217405,1,4,1
2,0,1,2,0,0,0,23,21,1,0,2.70107,1,2,1
2,0,0,2,0,-1,-1,28,28,-1,-1,0.308702,1,2,1
1,0,5,1,0,0,0,62,18,44,0,0.382608,1,2,1
1,0,1,1,0,0,0,10,9,1,0,0.857166,2,2,1
3,1,3,2,0,1,1,34,13,21,9,1.159465,1,2,1
